"","authorID","groupID","match_name","matchID","similarity","confidence","flagged","AU","AF","author_order","address","RP_address","RI","OI","EM","refID","TA","SO","UT","PT","PU","PY","university","country","state","postal_code","city","department"
"131",131,131,NA,NA,NA,NA,0,"Hughes, WOH","Hughes, William O. H.",3,"Univ Sussex, Sch Life Sci, Brighton BN1 9QG, E Sussex, England.",NA,NA,NA,NA,18,"Quality and quantity: transitions in antimicrobial gland use for
parasite defense","ECOLOGY AND EVOLUTION","WOS:000368136600011","J","WILEY","2015","univ sussex","england","e sussex","bn1 9qg","brighton ","sch life sci"
"132",132,132,NA,NA,NA,NA,0,"Tranter, C","Tranter, Christopher",1,"Univ Sussex, Sch Life Sci, Brighton BN1 9QG, E Sussex, England.","univ sussex, sch life sci, brighton bn1 9qg, e sussex, england.",NA,NA,NA,18,"Quality and quantity: transitions in antimicrobial gland use for
parasite defense","ECOLOGY AND EVOLUTION","WOS:000368136600011","J","WILEY","2015","univ sussex","england","e sussex","bn1 9qg","brighton ","sch life sci"
"133",133,315,NA,315,NA,NA,0,"Caceres, O","Caceres, Orlando",4,"Univ Autonoma Chiriqui, Ctr Invest Micol CIMi, Herbario UCH, David 0427, Chiriqui, Panama.",NA,NA,"0000-0002-4130-3011",NA,19,"Leaf shedding and weather in tropical dry-seasonal forest shape the
phenology of fungi - Lessons from two years of monthly surveys in
southwestern Panama","FUNGAL ECOLOGY","WOS:000366064500010","J","ELSEVIER SCI LTD","2015","univ autonoma chiriqui","panama","chiriqui",NA,"david ","ctr invest micol cimi"
"134",134,134,NA,NA,NA,NA,0,"Hofmann, TA","Hofmann, Tina Antje",2,"Univ Autonoma Chiriqui, Ctr Invest Micol CIMi, Herbario UCH, David 0427, Chiriqui, Panama.",NA,"B-8057-2010","0000-0003-1124-402X",NA,19,"Leaf shedding and weather in tropical dry-seasonal forest shape the
phenology of fungi - Lessons from two years of monthly surveys in
southwestern Panama","FUNGAL ECOLOGY","WOS:000366064500010","J","ELSEVIER SCI LTD","2015","univ autonoma chiriqui","panama","chiriqui",NA,"david ","ctr invest micol cimi"
"135",135,134,NA,NA,NA,NA,0,"Hofmann, TA","Hofmann, Tina Antje",2,"Univ Autonoma Chiriqui, Ctr Invest Micol CIMi, Herbario UCH, David 0427, Chiriqui, Panama.",NA,"S-2624-2019","0000-0003-1124-402X",NA,19,"Leaf shedding and weather in tropical dry-seasonal forest shape the
phenology of fungi - Lessons from two years of monthly surveys in
southwestern Panama","FUNGAL ECOLOGY","WOS:000366064500010","J","ELSEVIER SCI LTD","2015","univ autonoma chiriqui","panama","chiriqui",NA,"david ","ctr invest micol cimi"
"136",136,136,NA,NA,NA,NA,0,"Miranda, E","Miranda, Elvia",3,"Univ Autonoma Chiriqui, Ctr Invest Micol CIMi, Herbario UCH, David 0427, Chiriqui, Panama.",NA,NA,NA,NA,19,"Leaf shedding and weather in tropical dry-seasonal forest shape the
phenology of fungi - Lessons from two years of monthly surveys in
southwestern Panama","FUNGAL ECOLOGY","WOS:000366064500010","J","ELSEVIER SCI LTD","2015","univ autonoma chiriqui","panama","chiriqui",NA,"david ","ctr invest micol cimi"
"137",137,137,NA,NA,NA,NA,0,"Piepenbring, M","Piepenbring, Meike",1,"Goethe Univ Frankfurt, Cluster Integrat Fungal Res IPF, Dept Mycol, Biol, D-60439 Frankfurt, Germany.","goethe univ frankfurt, cluster integrat fungal res ipf, dept mycol, biol, max von laue str 13, d-60439 frankfurt, germany.",NA,"0000-0002-7043-5769","piepenbring@bio.uni-frankfurt.de",19,"Leaf shedding and weather in tropical dry-seasonal forest shape the
phenology of fungi - Lessons from two years of monthly surveys in
southwestern Panama","FUNGAL ECOLOGY","WOS:000366064500010","J","ELSEVIER SCI LTD","2015","goethe univ frankfurt","germany",NA,"60439"," frankfurt","cluster integrat fungal res ipf"
"138",138,266,NA,266,NA,NA,0,"Unterseher, M","Unterseher, Martin",5,"Ernst Moritz Arndt Univ Greifswald, Inst Bot & Landscape Ecol, D-17487 Greifswald, Germany.",NA,NA,NA,NA,19,"Leaf shedding and weather in tropical dry-seasonal forest shape the
phenology of fungi - Lessons from two years of monthly surveys in
southwestern Panama","FUNGAL ECOLOGY","WOS:000366064500010","J","ELSEVIER SCI LTD","2015","ernst moritz arndt univ greifswald","germany",NA,"17487"," greifswald","inst bot & landscape ecol"
"139",139,139,NA,NA,NA,NA,0,"Blount, JD","Blount, Jonathan D.",5,"Univ Exeter, Coll Life & Environm Sci, Ctr Ecol & Conservat, Penryn TR10 9FE, Cornwall, England.","univ exeter, ctr ecol & conservat, cornwall campus, penryn tr10 9fe, cornwall, england.",NA,NA,NA,20,"Body size but not warning signal luminance influences predation risk in
recently metamorphosed poison frogs","ECOLOGY AND EVOLUTION","WOS:000363731500010","J","WILEY","2015","univ exeter","england","cornwall","tr10 9fe","penryn ","coll life & environm sci"
"140",140,140,NA,NA,NA,NA,0,"Flores, EE","Flores, Eric E.",1,"Univ Exeter, Coll Life & Environm Sci, Ctr Ecol & Conservat, Penryn TR10 9FE, Cornwall, England.",NA,NA,NA,NA,20,"Body size but not warning signal luminance influences predation risk in
recently metamorphosed poison frogs","ECOLOGY AND EVOLUTION","WOS:000363731500010","J","WILEY","2015","univ exeter","england","cornwall","tr10 9fe","penryn ","coll life & environm sci"
"141",141,141,NA,NA,NA,NA,0,"Moore, AJ","Moore, Allen J.",3,"Univ Exeter, Coll Life & Environm Sci, Ctr Ecol & Conservat, Penryn TR10 9FE, Cornwall, England.",NA,NA,NA,NA,20,"Body size but not warning signal luminance influences predation risk in
recently metamorphosed poison frogs","ECOLOGY AND EVOLUTION","WOS:000363731500010","J","WILEY","2015","univ exeter","england","cornwall","tr10 9fe","penryn ","coll life & environm sci"
"142",142,142,NA,NA,NA,NA,0,"Rowland, HM","Rowland, Hannah M.",4,"Univ Cambridge, Dept Zool, Cambridge, England.",NA,"D-8114-2012","0000-0002-1040-555X",NA,20,"Body size but not warning signal luminance influences predation risk in
recently metamorphosed poison frogs","ECOLOGY AND EVOLUTION","WOS:000363731500010","J","WILEY","2015","univ cambridge","england","cambridge",NA,"dept zool",NA
"143",143,143,NA,NA,NA,NA,0,"Stevens, M","Stevens, Martin",2,"Univ Exeter, Coll Life & Environm Sci, Ctr Ecol & Conservat, Penryn TR10 9FE, Cornwall, England.",NA,NA,"0000-0001-7768-3426",NA,20,"Body size but not warning signal luminance influences predation risk in
recently metamorphosed poison frogs","ECOLOGY AND EVOLUTION","WOS:000363731500010","J","WILEY","2015","univ exeter","england","cornwall","tr10 9fe","penryn ","coll life & environm sci"
"144",144,144,NA,NA,NA,NA,0,"Albarino, RJ","Albarino, Ricardo J.",5,"Univ Nacl Comahue CONICET, Lab Fotobiol, INIBIOMA, RA-8400 San Carlos De Bariloche, Rio Negro, Argentina.",NA,NA,NA,NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ nacl comahue conicet","argentina","rio negro","8400"," san carlos de bariloche","lab fotobiol"
"145",145,279,NA,279,NA,NA,0,"Arunachalam, M","Arunachalam, Muthukumarasamy",6,"Manonmainam Sundaranar Univ, Sri Paramakalyani Ctr Environm Sci, Alwarkuruchi 627412, Tamil Nadu, India.",NA,NA,NA,NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","manonmainam sundaranar univ","india","tamil nadu"," 62741","alwarkuruchi","sri paramakalyani ctr environm sci"
"146",146,146,NA,NA,NA,NA,0,"Boyero, L","Boyero, Luz",1,"Univ Basque Country UPVIEHU, Fac Sci & Technol, Leioa, Spain.","univ basque country upviehu, fac sci & technol, leioa, spain.","N-1719-2019","0000-0001-7366-9299",NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ basque country upviehu","spain","leioa",NA,"fac sci & technol",NA
"147",147,147,NA,NA,NA,NA,0,"Callisto, M","Callisto, Marcos",7,"Univ Fed Minas Gerais, Inst Ciencias Biol, Lab Ecol Bentos, BR-30161970 Belo Horizonte, MG, Brazil.",NA,"O-4930-2015","0000-0003-2341-4700",NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ fed minas gerais","brazil","mg","30161970"," belo horizonte","inst ciencias biol"
"148",148,148,NA,NA,NA,NA,0,"Chara-Serna, AM","Chara-Serna, Ana M.",9,"CIPAV, Ctr Invest Sistemas Sostenibles Prod Agropecuaria, Cali, Colombia.",NA,"H-3250-2018","0000-0003-4930-207X",NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","cipav","colombia","cali",NA,"ctr invest sistemas sostenibles prod agropecuaria",NA
"149",149,149,NA,NA,NA,NA,0,"Chara, J","Chara, Julian",8,"CIPAV, Ctr Invest Sistemas Sostenibles Prod Agropecuaria, Cali, Colombia.",NA,NA,"0000-0001-6561-4546",NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","cipav","colombia","cali",NA,"ctr invest sistemas sostenibles prod agropecuaria",NA
"150",150,150,NA,NA,NA,NA,0,"Chauvet, E","Chauvet, Eric",10,"Univ Toulouse, EcoLab Lab Ecol Fonct & Environm, UPS, INPT, FR-31055 Toulouse, France.",NA,"F-7644-2011","0000-0001-8676-392X",NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ toulouse","france",NA,"31055"," toulouse","ecolab lab ecol fonct & environm"
"151",151,151,NA,NA,NA,NA,0,"Cornejo, A","Cornejo, Aydee",11,"Inst Conmemorat Gorgas Estud Salud, Colecc Zool Dr Eustorgio Mendez, Panama City 081602593, Panama.",NA,NA,"0000-0001-6789-5847",NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","inst conmemorat gorgas estud salud","panama",NA," 08160","panama city","inst conmemorat gorgas estud salud"
"152",152,172,NA,172,NA,NA,0,"Dudgeon, D","Dudgeon, David",12,"Univ Hong Kong, Sch Biol Sci, Hong Kong, Hong Kong, Peoples R China.",NA,NA,NA,NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ hong kong","peoples r china","hong kong",NA,"hong kong","sch biol sci"
"153",153,153,NA,NA,NA,NA,0,"Encalada, AC","Encalada, Andrea C.",13,"Univ San Francisco Quito, Colegio Ciencias Biol & Ambientales, Quito, Ecuador.",NA,NA,"0000-0003-2497-6086",NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ san francisco quito","ecuador","quito","encia","colegio cis biol & ambientales",NA
"154",154,154,NA,NA,NA,NA,0,"Ferreira, V","Ferreira, Veronica",14,"Univ Coimbra, IMAR CMA, P-3001401 Coimbra, Portugal.",NA,"I-6457-2013","0000-0001-7688-2626",NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ coimbra","portugal",NA,"3001401"," coimbra","imar cma"
"155",155,155,NA,NA,NA,NA,0,"Gessner, MO","Gessner, Mark O.",15,"Leibniz Inst Freshwater Ecol & Inland Fisheries I, Dept Expt Limnol, D-16775 Stechlin, Germany.",NA,NA,NA,NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","leibniz inst freshwater ecol & inland fisheries i","germany",NA,"16775"," stechlin","leibniz inst freshwater ecol & inland fisheries i"
"156",156,156,NA,NA,NA,NA,0,"Goncalves, JF","Goncalves, Jose F., Jr.",16,"Univ Brasilia, Dept Ecol, IB, Lab Limnol, BR-70910900 Brasilia, DF, Brazil.",NA,"G-3910-2012","0000-0001-8191-2113",NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ brasilia","brazil","df","70910900"," bia","dept ecol"
"157",157,157,NA,NA,NA,NA,0,"Graca, MAS","Graca, Manuel A. S.",17,"Univ Coimbra, IMAR CMA, P-3001401 Coimbra, Portugal.",NA,"A-5785-2013","0000-0002-6470-8919",NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ coimbra","portugal",NA,"3001401"," coimbra","imar cma"
"158",158,157,NA,NA,NA,NA,0,"Graca, MAS","Graca, Manuel A. S.",17,"Univ Coimbra, IMAR CMA, P-3001401 Coimbra, Portugal.",NA,"A-5785-2013","0000-0002-7303-9382",NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ coimbra","portugal",NA,"3001401"," coimbra","imar cma"
"159",159,159,NA,NA,NA,NA,0,"Helson, JE","Helson, Julie E.",18,"Univ Toronto Scarborough, Dept Biol Sci, Surface & Groundwater Ecol Res Grp, Toronto, ON M1C 1A4, Canada.",NA,NA,NA,NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ toronto scarborough","canada",NA," m1c 1a4","on","dept biol sci"
"160",160,160,NA,NA,NA,NA,0,"Hui, C","Hui, Cang",4,"Univ Stellenbosch, Dept Math Sci, Ctr Invas Biol, ZA-7602 Matieland, South Africa.",NA,"A-1781-2008","0000-0002-3660-8160",NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ stellenbosch","south africa",NA,"7602"," matieland","dept math sci"
"161",161,161,NA,NA,NA,NA,0,"Mathooko, JM","Mathooko, Jude M.",19,"Egerton Univ, Dept Biol Sci, Egerton, Kenya.",NA,NA,NA,NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","egerton univ","kenya","egerton",NA,"dept biol sci",NA
"162",162,162,NA,NA,NA,NA,0,"McKie, BG","McKie, Brendan G.",20,"Swedish Univ Agr Sci, Dept Aquat Sci & Assessment, SE-75007 Uppsala, Sweden.",NA,NA,NA,NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","swedish univ agr sci","sweden",NA,"75007"," uppsala","dept aquat sci & assessment"
"163",163,163,NA,NA,NA,NA,0,"Moretti, MS","Moretti, Marcelo S.",21,"Univ Vila Velha, Lab Aquat Insect Ecol, BR-29102920 Vila Velha, Brazil.",NA,"H-6148-2012","0000-0003-1994-2105",NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ vila velha","brazil",NA,"29102920"," vila velha","lab aquat insect ecol"
"164",164,308,NA,NA,NA,NA,0,"Pearson, RG","Pearson, Richard G.",2,"James Cook Univ, Sch Marine & Trop Biol & Trop Water, Townsville, Qld 4811, Australia.",NA,NA,NA,NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","james cook univ","australia","qld ",NA,"townsville","sch marine & trop biol & trop water"
"165",165,165,NA,NA,NA,NA,0,"Swan, CM","Swan, Christopher M.",3,"Univ Maryland Baltimore Cty, Dept Geog & Environm Syst, Baltimore, MD 21250 USA.",NA,NA,NA,NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","univ maryland baltimore cty","usa","md","21250","baltimore","dept geog & environm syst"
"166",166,166,NA,NA,NA,NA,0,"Yule, CM","Yule, Catherine M.",22,"Monash Univ, Sch Sci, Bandar Sunway 46150, Selangor, Malaysia.",NA,NA,NA,NA,21,"Latitudinal gradient of nestedness and its potential drivers in stream
detritivores","ECOGRAPHY","WOS:000360760200009","J","WILEY-BLACKWELL","2015","monash univ","malaysia","selangor"," 46150","bandar sunway","sch sci"
"167",167,279,"Arunachalam, Muthukumarasamy",145,1,7,0,"Arunachalam, M","Arunachalam, Muthukumarasamy",10,"Manonmaniam Sundaranar Univ, Sri Paramakalyani Ctr Environm Sci, Alwarkurichi, Tamil Nadu, India.",NA,NA,NA,NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","manonmaniam sundaranar univ","india","tamil nadu",NA,"alwarkurichi","sri paramakalyani ctr environm sci"
"168",168,146,NA,NA,NA,NA,0,"Boyero, L","Boyero, Luz",1,"Univ Basque Country, UPV EHU, Fac Sci & Technol, Leioa, Spain.","univ basque country, upv ehu, fac sci & technol, leioa, spain.","N-1719-2019","0000-0001-7366-9299",NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","univ basque country","spain","leioa",NA,"fac sci & technol","upv ehu"
"169",169,372,"Bruder, Andreas",372,1,2,0,"Bruder, A","Bruder, Andreas",14,"Univ Otago, Dept Zool, Dunedin, New Zealand.",NA,NA,NA,NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","univ otago","new zealand","dunedin",NA,"dept zool",NA
"170",170,147,NA,NA,NA,NA,0,"Callisto, M","Callisto, Marcos",7,"Univ Fed Minas Gerais, Inst Ciencias Biol, Lab Ecol Bentos, BR-30161970 Belo Horizonte, MG, Brazil.",NA,"O-4930-2015","0000-0003-2341-4700","
callistom@ufmg.br",22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","univ fed minas gerais","brazil","mg","30161970"," belo horizonte","inst ciencias biol"
"171",171,151,NA,NA,NA,NA,0,"Cornejo, A","Cornejo, Aydee",15,"Inst Conmemorat Gorgas Estudios Salud, Colecc Entomol, Panama City 081602593, Panama.",NA,NA,"0000-0001-6789-5847"," aydcornejo@gmail.com",22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","inst conmemorat gorgas estudios salud","panama",NA," 08160","panama city","inst conmemorat gorgas estudios salud"
"172",172,172,NA,294,NA,NA,0,"Dudgeon, D","Dudgeon, David",4,"Univ Hong Kong, Sch Biol Sci, Hong Kong, Hong Kong, Peoples R China.",NA,NA,NA,NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","univ hong kong","peoples r china","hong kong",NA,"hong kong","sch biol sci"
"173",173,153,NA,NA,NA,NA,0,"Encalada, AC","Encalada, Andrea C.",9,"Univ San Francisco Quito, Colegio Ciencias Biol & Ambient, Lab Ecol Acuat, Quito 1200841, Ecuador.",NA,NA,"0000-0003-2497-6086",NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","univ san francisco quito","ecuador",NA," 12008","quito","colegio ciencias biol & ambient"
"174",174,174,NA,NA,NA,NA,0,"Flecker, AS","Flecker, Alexander S.",16,"Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.",NA,NA,NA,NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","cornell univ","usa","ny","14853","ithaca","dept ecol & evolutionary biol"
"175",175,155,NA,NA,NA,NA,0,"Gessner, MO","Gessner, Mark O.",3,"Leibniz Inst Freshwater Ecol & Inland Fisheries I, Dept Expt Limnol, D-16775 Stechlin, Germany.",NA,NA,NA," gessner@igb-berlin.de",22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","leibniz inst freshwater ecol & inland fisheries i","germany",NA,"16775"," stechlin","leibniz inst freshwater ecol & inland fisheries i"
"176",176,156,NA,NA,NA,NA,0,"Goncalves, JF","Goncalves, Jose F., Jr.",19,"Univ Brasilia, Dept Ecol, Lab Limnol, BR-70910900 Brasilia, DF, Brazil.",NA,"G-3910-2012","0000-0001-8191-2113",NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","univ brasilia","brazil","df","70910900"," bia","dept ecol"
"177",177,159,NA,NA,NA,NA,0,"Helson, JE","Helson, Julie E.",12,"Univ Toronto, Dept Biol Sci, Surface & Groundwater Ecol Res Grp, Toronto, ON M1C 1A4, Canada.",NA,NA,NA,NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","univ toronto","canada",NA," m1c 1a4","on","dept biol sci"
"178",178,390,"Jinggut, Tajang",390,1,3,0,"Jinggut, T","Jinggut, Tajang",21,"Could not be extracted",NA,NA,NA,NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015",NA,NA,NA,NA,NA,NA
"179",179,392,"M'Erimba, Charles",305,1,3,0,"M'Erimba, C","M'Erimba, Charles",18,"Could not be extracted",NA,NA,NA,NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015",NA,NA,NA,NA,NA,NA
"180",180,161,NA,161,NA,NA,0,"Mathooko, J","Mathooko, Jude",11,"Egerton Univ, Dept Biol Sci, Egerton, Kenya.",NA,NA,NA," mathookoj@yahoo.com",22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","egerton univ","kenya","egerton",NA,"dept biol sci",NA
"181",181,394,NA,394,NA,NA,0,"Mathuriau, C","Mathuriau, Catherine",17,"Ctr Invest Ecosistemas, Morelia 58190, Michoacan, Mexico.",NA,NA,NA," mathuriau@oikos.unam.mx",22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","ctr invest ecosistemas","mexico","michoacan"," 58190","morelia",NA
"182",182,163,NA,NA,NA,NA,0,"Moretti, M","Moretti, Marcelo",20,"Univ Vila Velha, Lab Ecol Insetos Aquat, BR-29102920 Vila Velha, Espirito Santo, Brazil.",NA,"H-6148-2012","0000-0003-1994-2105",NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","univ vila velha","brazil","espirito santo","29102920"," vila velha","lab ecol insetos aquat"
"183",183,308,NA,NA,NA,NA,0,"Pearson, RG","Pearson, Richard G.",2,"Ikerbasque, Basque Fdn Sci, E-48011 Bilbao, Spain.",NA,NA,NA,NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","ikerbasque","spain",NA,"48011"," bilbao","basque fdn sci"
"184",184,184,NA,NA,NA,NA,0,"Pringle, CM","Pringle, Catherine M.",8,"Univ Georgia, Odum Sch Ecol, Athens, GA 30602 USA.",NA,NA,NA," cpringle@uga.edu",22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","univ georgia","usa","ga","30602","athens","odum sch ecol"
"185",185,309,NA,309,NA,NA,0,"Ramirez, A","Ramirez, Alonso",5,"Univ Puerto Rico, Dept Environm Sci, San Juan, PR 00936 USA.",NA,NA,NA,NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","univ puerto rico","usa","pr","00936","san juan","dept environm sci"
"186",186,186,NA,NA,NA,NA,0,"Rincon, J","Rincon, Jose",13,"Univ Zulia, Dept Biol, Fac Expt Ciencias, Maracaibo 4011, Venezuela.",NA,NA,NA,"
jerincon@luz.edu.ve",22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","univ zulia","venezuela","maracaibo ","encia","fac expt cis","dept biol"
"187",187,166,NA,NA,NA,NA,0,"Yule, CM","Yule, Catherine M.",6,"Monash Univ, Sch Sci, Bandar Sunway 46150, Selangor, Malaysia.",NA,NA,NA,NA,22,"Leaf-litter breakdown in tropical streams: is variability the norm?","FRESHWATER SCIENCE","WOS:000354387700030","J","UNIV CHICAGO PRESS","2015","monash univ","malaysia","selangor"," 46150","bandar sunway","sch sci"
"188",188,189,NA,189,NA,NA,0,"Frontado, Y","Frontado, Yazenia",1,"AVEAGUA, Panama City, Panama.","aveagua, panama city, panama.",NA,NA,NA,23,"GLOBAL WATER PARTNERSHIP","INTERCIENCIA","WOS:000353428000001","J","INTERCIENCIA","2015","aveagua","panama",NA,NA,"panama city",NA
"189",189,189,NA,190,NA,NA,0,"Frontado, Y","Frontado, Yazenia",1,"AVEAGUA, Panama City, Panama.","aveagua, panama city, panama.",NA,NA,NA,24,"GLOBAL WATER PARTNERSHIP","INTERCIENCIA","WOS:000353428000002","J","INTERCIENCIA","2015","aveagua","panama",NA,NA,"panama city",NA
"190",190,189,NA,188,NA,NA,0,"Frontado, Y","Frontado, Yazenia",1,"AVEAGUA, Panama City, Panama.","aveagua, panama city, panama.",NA,NA,NA,25,"WORLD ASSOCIATION FOR WATER","INTERCIENCIA","WOS:000353428000003","J","INTERCIENCIA","2015","aveagua","panama",NA,NA,"panama city",NA
"191",191,191,NA,NA,NA,NA,0,"Cayuela, L","Cayuela, Luis",4,"Univ Rey Juan Carlos, Dept Biol & Geol, Area Biodiversidad & Conservac, E-28933 Madrid, Spain.",NA,"K-7255-2015","0000-0003-3562-2662",NA,26,"Soil and Geographic Distance as Determinants of Floristic Composition in
the Azuero Peninsula (Panama)","BIOTROPICA","WOS:000344536600007","J","WILEY","2014","univ rey juan carlos","spain",NA,"28933"," madrid","dept biol & geol"
"192",192,192,NA,NA,NA,NA,0,"Garibaldi, C","Garibaldi, Cristina",1,"Univ Panama, Dept Bot, Panama City, Panama.",NA,NA,NA,NA,26,"Soil and Geographic Distance as Determinants of Floristic Composition in
the Azuero Peninsula (Panama)","BIOTROPICA","WOS:000344536600007","J","WILEY","2014","univ panama","panama","panama city",NA,"dept bot",NA
"193",193,193,NA,NA,NA,NA,0,"Macia, MJ","Macia, Manuel J.",3,"Univ Autonoma Madrid, Dept Biol, Area Bot, ES-28049 Madrid, Spain.",NA,"H-4631-2012","0000-0002-4676-612X",NA,26,"Soil and Geographic Distance as Determinants of Floristic Composition in
the Azuero Peninsula (Panama)","BIOTROPICA","WOS:000344536600007","J","WILEY","2014","univ autonoma madrid","spain",NA,"28049"," madrid","dept biol"
