"","authorID","groupID","match_name","matchID","similarity","confidence","flagged","AU","AF","author_order","address","RP_address","RI","OI","EM","refID","TA","SO","UT","PT","PU","PY","university","country","state","postal_code","city","department"
"2412",2412,2412,"Lloyd, J. J.",5088,1,5,1,"Lloyd, J","Lloyd, Jon",25,"Imperial Coll London, Dept Life Sci, Ascot, Berks, England.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","imperial coll london","england","berks",NA,"ascot","dept life sci"
"2413",2413,2413,NA,NA,NA,NA,0,"Lopez-Gonzalez, G","Lopez-Gonzalez, Gabriela",10,"Univ Leeds, Sch Geog, Leeds, W Yorkshire, England.",NA,NA,"0000-0002-0814-8830",NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ leeds","england","w yorkshire",NA,"leeds","sch geog"
"2414",2414,6232,"Makana, Jean-Remy",6232,1,7,0,"Makana, JR","Makana, Jean-Remy",26,"Univ Kisangani, Fac Sci, Kisangani, Rep Congo.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ kisangani","rep congo","kisangani",NA,"fac sci",NA
"2415",2415,1102,NA,49,NA,NA,0,"Malhi, Y","Malhi, Yadvinder",27,"Univ Oxford, Environm Change Inst, Sch Geog & Environm, Oxford, England.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ oxford","england","oxford",NA,"sch geog & environm","environm change inst"
"2416",2416,1476,NA,NA,NA,NA,0,"Marimon, BH","Marimon Junior, Ben Hur",29,"Univ Estado Mato Grosso, Nova Xavantina, Brazil.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ estado mato grosso","brazil",NA,NA,"nova xavantina",NA
"2417",2417,1476,NA,NA,NA,NA,0,"Marimon, BS","Marimon, Beatriz S.",28,"Univ Estado Mato Grosso, Nova Xavantina, Brazil.",NA,"J-6389-2012","0000-0003-3105-2914",NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ estado mato grosso","brazil",NA,NA,"nova xavantina",NA
"2418",2418,2418,NA,NA,NA,NA,0,"Martinez, RV","Martinez, Rodolfo Vasquez",44,"Jardin Botan Missouri, Oxapampa, Pasco, Peru.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","jardin botan missouri","peru","pasco",NA,"oxapampa",NA
"2419",2419,2419,NA,NA,NA,NA,0,"Metali, F","Metali, Faizah",30,"Univ Brunei Darussalam, Environm & Life Sci Programme, Fac Sci, Brunei Muara, Brunei Darussal, Brunei.",NA,"F-5463-2014","0000-0002-2508-1535",NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ brunei darussalam","brunei","brunei darussal",NA,"brunei muara","environm & life sci programme"
"2420",2420,2420,NA,NA,NA,NA,0,"Moore, S","Moore, Sam",31,"Univ Sao Paulo, Fac Filosofia Ciencias & Letras Ribeirao Preto, Ribeirao Preto, Brazil.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ sao paulo","brazil","ribeirao preto","encia","fac filosofia cis & letras ribeirao preto",NA
"2421",2421,2421,NA,NA,NA,NA,0,"Nagy, L","Nagy, Laszlo",32,"Univ Estadual Campinas, Campinas, Brazil.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ estadual campinas","brazil",NA,NA,"campinas",NA
"2422",2422,2422,NA,NA,NA,NA,0,"Pendry, CA","Pendry, Colin A.",34,"Royal Bot Garden Edinburgh, Edinburgh, Midlothian, Scotland.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","royal bot garden edinburgh","scotland","midlothian",NA,"edinburgh",NA
"2423",2423,1489,NA,NA,NA,NA,0,"Phillips, OL","Phillips, Oliver L.",49,"Univ Leeds, Sch Geog, Leeds, W Yorkshire, England.",NA,"A-1523-2011","0000-0002-8993-6168",NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ leeds","england","w yorkshire",NA,"leeds","sch geog"
"2424",2424,2424,NA,NA,NA,NA,0,"Qie, L","Qie, Lan",4,"Univ Leeds, Sch Geog, Leeds, W Yorkshire, England.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ leeds","england","w yorkshire",NA,"leeds","sch geog"
"2425",2425,3220,NA,3220,NA,NA,0,"Ramirez-Angulo, H","Ramirez-Angulo, Hirma",35,"Univ Los Andes, Inst Invest El Desarrollo Forestal, Ave Principal Chorros Milla,Campus Univ Forestal, Merida, Venezuela.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ los andes","venezuela","merida",NA,"campus univ forestal","inst invest el desarrollo forestal"
"2426",2426,6707,NA,6707,NA,NA,0,"Reitsma, J","Reitsma, Jan",36,"Bur Waardenburg Bv, Culemborg, Netherlands.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","bur waardenburg bv","netherlands",NA,NA,"culemborg",NA
"2427",2427,1501,NA,1599,NA,NA,0,"Rutishauser, E","Rutishauser, Ervan",37,"Carboforexpert, Geneva, Switzerland.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","carboforexpert","switzerland",NA,NA,"geneva",NA
"2428",2428,2428,NA,7403,NA,NA,0,"Sonke, B","Sonke, Bonaventure",39,"Univ Yaounde I, Dept Biol, Higher Teachers Training Coll, Plant Systemat & Ecol Lab, Yaounde, Cameroon.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ yaounde i","cameroon","yaounde",NA,"plant systemat & ecol lab","dept biol"
"2429",2429,2429,NA,NA,NA,NA,0,"Sukri, RS","Sukri, Rahayu S.",40,"Univ Brunei Darussalam, Environm & Life Sci Programme, Fac Sci, Brunei Muara, Brunei Darussal, Brunei.",NA,NA,"0000-0002-2662-399X",NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ brunei darussalam","brunei","brunei darussal",NA,"brunei muara","environm & life sci programme"
"2430",2430,1515,NA,NA,NA,NA,0,"Sullivan, MJP","Sullivan, Martin J. P.",1,"Univ Leeds, Sch Geog, Leeds, W Yorkshire, England.","univ leeds, sch geog, leeds, w yorkshire, england.",NA,"0000-0002-5955-0483","m.j.sullivan@leeds.ac.uk",207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ leeds","england","w yorkshire",NA,"leeds","sch geog"
"2431",2431,6722,"Sunderland, Terry",6722,1,5,0,"Sunderland, T","Sunderland, Terry",41,"Ctr Int Forestry Res, Bogor, Indonesia.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","ctr int forestry res","indonesia",NA,NA,"bogor",NA
"2432",2432,2432,NA,NA,NA,NA,0,"Svatek, M","Svatek, Martin",42,"Mendel Univ Brno, Fac Forestry & Wood Technol, Dept Forest Bot Dendrol & Geobiocoenol, Brno, Czech Republic.",NA,"C-1890-2014","0000-0003-2328-4627",NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","mendel univ brno","czech republic","brno",NA,"dept forest bot dendrol & geobiocoenol","fac forestry & wood technol"
"2433",2433,2433,NA,NA,NA,NA,0,"Torre, EV","Torre, Emilio Vilanova",46,"Univ Los Andes, Inst Invest El Desarrollo Forestal, Ave Principal Chorros Milla,Campus Univ Forestal, Merida, Venezuela.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ los andes","venezuela","merida",NA,"campus univ forestal","inst invest el desarrollo forestal"
"2434",2434,2434,NA,NA,NA,NA,0,"Umunay, PM","Umunay, Peter M.",43,"Yale Sch Forestry & Environm Studies, New Haven, CT USA.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","yale sch forestry & environm studies","usa","ct",NA,"new haven",NA
"2435",2435,2435,NA,NA,NA,NA,0,"Vargas, PN","Vargas, Percy Nunez",33,"Univ Nacl San Antonio Abad Del Cusco, Cuzco, Peru.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ nacl san antonio abad del cusco","peru",NA,NA,"cuzco",NA
"2436",2436,2436,NA,NA,NA,NA,0,"Vernimmen, RRE","Vernimmen, Ronald R. E.",45,"Deltares, Delft, Netherlands.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","deltares","netherlands",NA,NA,"delft",NA
"2437",2437,2437,NA,NA,NA,NA,0,"Vleminckx, J","Vleminckx, Jason",47,"Florida Int Univ, Dept Biol Sci, Miami, FL 33199 USA.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","florida int univ","usa","fl","33199","miami","dept biol sci"
"2438",2438,6177,NA,1529,NA,NA,0,"Vos, V","Vos, Vincent",48,"Univ Autonoma Beni, Riberalta, Bolivia.",NA,NA,NA,NA,207,"Field methods for sampling tree height for tropical forest biomass
estimation","METHODS IN ECOLOGY AND EVOLUTION","WOS:000431666300003","J",NA,"2018","univ autonoma beni","bolivia",NA,NA,"riberalta",NA
"2439",2439,2243,NA,NA,NA,NA,0,"Chisholm, RA","Chisholm, Ryan A.",3,"Natl Univ Singapore, Dept Biol Sci, 14 Sci Dr 4, Singapore 117543, Singapore.","smithsonian trop res inst, balboa, ancon, panama.","H-8033-2012",NA,NA,208,"Quantifying species extinction risk under temporal environmental
variance","ECOLOGICAL COMPLEXITY","WOS:000437392800016","J",NA,"2018","natl univ singapore","singapore",NA," 11754","singapore","dept biol sci"
"2440",2440,2440,NA,4677,NA,NA,0,"Fung, T","Fung, Tak",1,"Natl Univ Singapore, Dept Biol Sci, 14 Sci Dr 4, Singapore 117543, Singapore.",NA,NA,NA,NA,208,"Quantifying species extinction risk under temporal environmental
variance","ECOLOGICAL COMPLEXITY","WOS:000437392800016","J",NA,"2018","natl univ singapore","singapore",NA," 11754","singapore","dept biol sci"
"2441",2441,2441,NA,NA,NA,NA,0,"O'Dwyer, JP","O'Dwyer, James P.",2,"Univ Illinois, Dept Plant Biol, Sch Integrat Biol, 505 S Goodwin Ave, Urbana, IL 61801 USA.",NA,NA,NA,NA,208,"Quantifying species extinction risk under temporal environmental
variance","ECOLOGICAL COMPLEXITY","WOS:000437392800016","J",NA,"2018","univ illinois","usa","il","61801","urbana","505 s goodwin ave"
"2442",2442,2442,NA,NA,NA,NA,0,"Alok, C","Alok, Clant",3,"New Guinea Binatang Res Ctr, POB 604, Madang, Papua N Guinea.",NA,NA,NA,NA,209,"Tropical forest dynamics in unstable terrain: a case study from New
Guinea","JOURNAL OF TROPICAL ECOLOGY","WOS:000435549200001","J",NA,"2018","new guinea binatang res ctr","papua n guinea","madang",NA,"pob ",NA
"2443",2443,2126,NA,NA,NA,NA,0,"Novotny, V","Novotny, Vojtech",4,"Univ South Bohemia Ceske Budejovice, Fac Sci, Branisovska 31, Ceske Budejovice 37005, Czech Republic.",NA,"G-9434-2014","0000-0001-7918-8023",NA,209,"Tropical forest dynamics in unstable terrain: a case study from New
Guinea","JOURNAL OF TROPICAL ECOLOGY","WOS:000435549200001","J",NA,"2018","univ south bohemia ceske budejovice","czech republic",NA," 37005","ceske budejovice","fac sci"
"2444",2444,207,NA,NA,NA,NA,0,"Turner, BL","Turner, Benjamin L.",2,"Smithsonian Trop Res Inst, Apartado 0843-03092, Balboa, Ancon, Panama.",NA,"E-5940-2011","0000-0002-6585-0722",NA,209,"Tropical forest dynamics in unstable terrain: a case study from New
Guinea","JOURNAL OF TROPICAL ECOLOGY","WOS:000435549200001","J",NA,"2018","smithsonian trop res inst","panama","ancon",NA,"balboa","smithsonian trop res inst"
"2445",2445,2445,NA,NA,NA,NA,0,"Vincent, JB","Vincent, John B.",1,"Univ Minnesota, Dept Plant & Microbial Biol, 140 Gortner Lab,1479 Gortner Ave, St Paul, MN 55108 USA.",NA,NA,NA,NA,209,"Tropical forest dynamics in unstable terrain: a case study from New
Guinea","JOURNAL OF TROPICAL ECOLOGY","WOS:000435549200001","J",NA,"2018","univ minnesota","usa","mn","55108","st paul","1479 gortner ave"
"2446",2446,81,NA,NA,NA,NA,0,"Weiblen, GD","Weiblen, George D.",5,"Univ Minnesota, Dept Plant & Microbial Biol, 140 Gortner Lab,1479 Gortner Ave, St Paul, MN 55108 USA.",NA,NA,NA,NA,209,"Tropical forest dynamics in unstable terrain: a case study from New
Guinea","JOURNAL OF TROPICAL ECOLOGY","WOS:000435549200001","J",NA,"2018","univ minnesota","usa","mn","55108","st paul","1479 gortner ave"
"2447",2447,2447,NA,NA,NA,NA,0,"Whitfeld, TJS","Whitfeld, Timothy J. S.",6,"Brown Univ, Dept Ecol & Evolutionary Biol, 34 Olive St,Box G-B225, Providence, RI 02912 USA.","brown univ, dept ecol & evolutionary biol, 34 olive st,box g-b225, providence, ri 02912 usa.",NA,"0000-0003-1850-6432","timothy_whitfeld@brown.edu",209,"Tropical forest dynamics in unstable terrain: a case study from New
Guinea","JOURNAL OF TROPICAL ECOLOGY","WOS:000435549200001","J",NA,"2018","brown univ","usa","ri","02912","providence","box g-b225"
"2448",2448,1169,NA,428,NA,NA,0,"Calderon, O","Calderon, Osvaldo",2,"Smithsonian Trop Res Inst, Apartado 0843-03092, Balboa, Panama.",NA,NA,NA,NA,210,"Solar irradiance as the proximate cue for flowering in a tropical moist
forest","BIOTROPICA","WOS:000433564900002","J",NA,"2018","smithsonian trop res inst","panama","balboa","0843-03092","apartado ","smithsonian trop res inst"
"2449",2449,445,NA,NA,NA,NA,0,"Wright, SJ","Wright, S. Joseph",1,"Smithsonian Trop Res Inst, Apartado 0843-03092, Balboa, Panama.","smithsonian trop res inst, apartado 0843-03092, balboa, panama.","M-3311-2013","0000-0003-4260-5676","wrightj@si.edu",210,"Solar irradiance as the proximate cue for flowering in a tropical moist
forest","BIOTROPICA","WOS:000433564900002","J",NA,"2018","smithsonian trop res inst","panama","balboa","0843-03092","apartado ","smithsonian trop res inst"
"2450",2450,2450,NA,NA,NA,NA,0,"Beam, JP","Beam, Jacob P.",1,"Bigelow Lab Ocean Sci, East Boothbay, ME 04544 USA.","bigelow lab ocean sci, east boothbay, me 04544 usa.",NA,NA,NA,211,"Biological rejuvenation of iron oxides in bioturbated marine sediments","ISME JOURNAL","WOS:000431321500020","J",NA,"2018","bigelow lab ocean sci","usa","me","04544","east boothbay",NA
"2451",2451,2451,NA,NA,NA,NA,0,"Chan, CS","Chan, Clara S.",4,"Univ Delaware, Dept Geol Sci, Newark, DE 19716 USA.",NA,NA,NA,NA,211,"Biological rejuvenation of iron oxides in bioturbated marine sediments","ISME JOURNAL","WOS:000431321500020","J",NA,"2018","univ delaware","usa","de","19716","newark","dept geol sci"
"2452",2452,2452,NA,NA,NA,NA,0,"Emerson, D","Emerson, David",7,"Bigelow Lab Ocean Sci, East Boothbay, ME 04544 USA.",NA,NA,NA,NA,211,"Biological rejuvenation of iron oxides in bioturbated marine sediments","ISME JOURNAL","WOS:000431321500020","J",NA,"2018","bigelow lab ocean sci","usa","me","04544","east boothbay",NA
"2453",2453,2453,NA,NA,NA,NA,0,"McAllister, SM","McAllister, Sean M.",3,"Univ Delaware, Dept Geol Sci, Newark, DE 19716 USA.",NA,NA,NA,NA,211,"Biological rejuvenation of iron oxides in bioturbated marine sediments","ISME JOURNAL","WOS:000431321500020","J",NA,"2018","univ delaware","usa","de","19716","newark","dept geol sci"
"2454",2454,2454,NA,NA,NA,NA,0,"McManus, J","McManus, James",5,"Bigelow Lab Ocean Sci, East Boothbay, ME 04544 USA.",NA,NA,NA,NA,211,"Biological rejuvenation of iron oxides in bioturbated marine sediments","ISME JOURNAL","WOS:000431321500020","J",NA,"2018","bigelow lab ocean sci","usa","me","04544","east boothbay",NA
"2455",2455,2455,NA,NA,NA,NA,0,"Meysman, FJR","Meysman, Filip J. R.",6,"Univ Antwerp, Dept Biol, Univ Pl 1, B-2610 Antwerp, Belgium.",NA,"C-9585-2009","0000-0001-5334-7655",NA,211,"Biological rejuvenation of iron oxides in bioturbated marine sediments","ISME JOURNAL","WOS:000431321500020","J",NA,"2018","univ antwerp","belgium",NA,"2610"," antwerp","dept biol"
"2456",2456,2456,NA,NA,NA,NA,0,"Scott, JJ","Scott, Jarrod J.",2,"Bigelow Lab Ocean Sci, East Boothbay, ME 04544 USA.",NA,NA,NA,NA,211,"Biological rejuvenation of iron oxides in bioturbated marine sediments","ISME JOURNAL","WOS:000431321500020","J",NA,"2018","bigelow lab ocean sci","usa","me","04544","east boothbay",NA
"2457",2457,1169,NA,428,NA,NA,0,"Calderon, O","Calderon, Osvaldo",3,"Smithsonian Trop Res Inst, Ancon, Panama.",NA,NA,NA,NA,212,"Long-term increases in tropical flowering activity across growth forms
in response to rising CO2 and climate change","GLOBAL CHANGE BIOLOGY","WOS:000428879800022","J",NA,"2018","smithsonian trop res inst","panama",NA,NA,"ancon","smithsonian trop res inst"
"2458",2458,184,NA,NA,NA,NA,0,"Okamoto, DK","Okamoto, Daniel K.",2,"Florida State Univ, Dept Biol Sci, B-157, Tallahassee, FL 32306 USA.",NA,NA,NA,NA,212,"Long-term increases in tropical flowering activity across growth forms
in response to rising CO2 and climate change","GLOBAL CHANGE BIOLOGY","WOS:000428879800022","J",NA,"2018","florida state univ","usa","fl","32306","tallahassee","b-157"
"2459",2459,2459,NA,NA,NA,NA,0,"Pau, S","Pau, Stephanie",1,"Florida State Univ, Dept Geog, Tallahassee, FL 32306 USA.","florida state univ, dept geog, tallahassee, fl 32306 usa.",NA,NA,NA,212,"Long-term increases in tropical flowering activity across growth forms
in response to rising CO2 and climate change","GLOBAL CHANGE BIOLOGY","WOS:000428879800022","J",NA,"2018","florida state univ","usa","fl","32306","tallahassee","dept geog"
"2460",2460,445,NA,NA,NA,NA,0,"Wright, SJ","Wright, S. Joseph",4,"Smithsonian Trop Res Inst, Ancon, Panama.",NA,"M-3311-2013","0000-0003-4260-5676",NA,212,"Long-term increases in tropical flowering activity across growth forms
in response to rising CO2 and climate change","GLOBAL CHANGE BIOLOGY","WOS:000428879800022","J",NA,"2018","smithsonian trop res inst","panama",NA,NA,"ancon","smithsonian trop res inst"
"2461",2461,2461,NA,NA,NA,NA,0,"Asbjornsen, H","Asbjornsen, Heidi",7,"Univ New Hampshire, Dept Nat Resources & Environm, Durham, NH 03824 USA.",NA,NA,NA,NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","univ new hampshire","usa","nh","03824","durham","dept nat resources & environm"
"2462",2462,2462,NA,NA,NA,NA,0,"Berry, ZC","Berry, Z. Carter",1,"Univ New Hampshire, Dept Nat Resources & Environm, Durham, NH 03824 USA.","univ new hampshire, dept nat resources & environm, durham, nh 03824 usa.",NA,NA,NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","univ new hampshire","usa","nh","03824","durham","dept nat resources & environm"
"2463",2463,2463,NA,NA,NA,NA,0,"Borma, LS","Borma, Laura S.",8,"Natl Inst Space Res CCST INPE, Ctr Earth Syst Sci, Sao Jose Dos Campos, Brazil.",NA,"D-7008-2018",NA,NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","natl inst space res ccst inpe","brazil","sao jose dos campos",NA,"ctr earth syst sci","natl inst space res ccst inpe"
"2464",2464,2464,NA,NA,NA,NA,0,"Bretfeld, M","Bretfeld, Mario",9,"Smithsonian Trop Res Inst, Ave Roosevelt 401, Balboa, Ancon, Panama.",NA,NA,NA,NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","smithsonian trop res inst","panama","ancon",NA,"balboa","smithsonian trop res inst"
"2465",2465,2465,NA,NA,NA,NA,0,"De Wispelaere, L","De Wispelaere, Lien",14,"Univ Ghent, Fac Biosci Engn, Isotope Biosci Lab ISOFYS, Dept Appl Analyt & Phys Chem, Coupure Links 653, B-9000 Ghent, Belgium.",NA,NA,NA,NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","univ ghent","belgium",NA,"9000"," ghent","fac biosci engn"
"2466",2466,2466,NA,NA,NA,NA,0,"Evaristo, J","Evaristo, Jaivime",2,"Univ Saskatchewan, Global Inst Water Secur, Saskatoon, SK S7N 3H5, Canada.",NA,NA,"0000-0003-1387-229X",NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","univ saskatchewan","canada",NA," s7n 3h5","sk","global inst water secur"
"2467",2467,2467,NA,NA,NA,NA,0,"Herve-Fernandez, P","Herve-Fernandez, Pedro",10,"Univ Ghent, Fac Biosci Engn, Dept Forest & Water Management, Lab Hydrol & Water Management, Coupure Links 653, B-9000 Ghent, Belgium.",NA,NA,NA,NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","univ ghent","belgium",NA,"9000"," ghent","fac biosci engn"
"2468",2468,2468,NA,NA,NA,NA,0,"McDonnell, J","McDonnell, Jeffrey",15,"Univ Saskatchewan, Global Inst Water Secur, Saskatoon, SK S7N 3H5, Canada.",NA,"I-6400-2013","0000-0002-3880-3162",NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","univ saskatchewan","canada",NA," s7n 3h5","sk","global inst water secur"
"2469",2469,2469,NA,NA,NA,NA,0,"Moore, G","Moore, Georgianne",3,"Texas A&M Univ, Dept Ecosyst Sci & Management, College Stn, TX 77843 USA.",NA,NA,NA,NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","texas a&m univ","usa","tx","77843","college stn","dept ecosyst sci & management"
"2470",2470,2470,NA,NA,NA,NA,0,"Poca, M","Poca, Maria",4,"Univ Nacl Cordoba, CONICET, Inst Multidisciplinario Biol Vegetal, Ave Velez Sarsfield 1611,CC 495,X5000JJC, Cordoba, Argentina.",NA,NA,"0000-0001-9160-1036",NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","univ nacl cordoba","argentina","cordoba",NA,"xjjc","conicet"
"2471",2471,2471,NA,NA,NA,NA,0,"Schwendenmann, L","Schwendenmann, Luitgard",12,"Univ Auckland, Sch Environm, Private Bag 92019, Auckland 1142, New Zealand.",NA,NA,NA,NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","univ auckland","new zealand","auckland "," 92019","private bag","sch environm"
"2472",2472,2472,NA,NA,NA,NA,0,"Seyfried, M","Seyfried, Mark",11,"ARS, USDA, Northwest Watershed Res Ctr, Boise, ID 83712 USA.",NA,NA,NA,NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","ars","usa","id","83712","boise","northwest watershed res ctr"
"2473",2473,2473,NA,NA,NA,NA,0,"Sinacore, K","Sinacore, Katherine",13,"Univ New Hampshire, Dept Nat Resources & Environm, Durham, NH 03824 USA.",NA,NA,NA,NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","univ new hampshire","usa","nh","03824","durham","dept nat resources & environm"
"2474",2474,2474,NA,NA,NA,NA,0,"Steppe, K","Steppe, Kathy",5,"Univ Ghent, Fac Biosci Engn, Dept Appl Ecol & Environm Biol, Plant Ecol Lab, Coupure Links 653, B-9000 Ghent, Belgium.",NA,NA,NA,NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","univ ghent","belgium",NA,"9000"," ghent","fac biosci engn"
"2475",2475,2475,NA,NA,NA,NA,0,"Verrot, L","Verrot, Lucile",6,"Stockholm Univ, Dept Phys Geog, Stockholm, Sweden.",NA,NA,NA,NA,213,"The two water worlds hypothesis: Addressing multiple working hypotheses
and proposing a way forward","ECOHYDROLOGY","WOS:000430119600001","J",NA,"2018","stockholm univ","sweden","stockholm",NA,"dept phys geog",NA
"2476",2476,5055,NA,112,NA,NA,0,"Comita, LS","Comita, L. S.",6,"Yale Univ, Sch Forestry & Environm Studies, New Haven, CT 06511 USA.",NA,NA,NA,NA,214,"Density-dependent survival varies with species life-history strategy in
a tropical forest","ECOLOGY LETTERS","WOS:000427007400004","J",NA,"2018","yale univ","usa","ct","06511","new haven","sch forestry & environm studies"
"2477",2477,2477,"Condit, Richard",1819,0.92,4,0,"Condit, R","Condit, R.",3,"Morton Arboretum, 4100 Illinois Rte 53, Lisle, IL 60532 USA.",NA,NA,NA,NA,214,"Density-dependent survival varies with species life-history strategy in
a tropical forest","ECOLOGY LETTERS","WOS:000427007400004","J",NA,"2018","morton arboretum","usa","il","60532","lisle","4100 illinois rte 53"
